Class,Package_Ecosystem,Package_Name,Package_Version,Analysis_import_Commands_Command,Analysis_import_Sockets_Hostnames,Analysis_import_Sockets_Address
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/auth_basic""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""auth_basic""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,chmod,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""mpm_event""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/alias""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/conf/enabled_by_maint/serve-cgi-bin""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,apt,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,stty -a 2>/dev/null,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/conf/enabled_by_maint/security""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""mpm_event""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,cat,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""mime""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,stat,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,nscd,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,gpgv,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""authz_host""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authn_core""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,rm -f /var/cache/apt/archives/*.deb /var/cache/apt/archives/partial/*.deb /var/cache/apt/*.bin || true,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/site"" -type f -a -name ""000-default""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""access_compat""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,mkdir,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.4,base64,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,env - sh -c '. /etc/apache2/envvars && env',archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,id,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/negotiation""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/conf/enabled_by_maint/localized-error-pages""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""authz_core""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""setenvif""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,rm,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,chmod,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/site/enabled_by_admin/000-default""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""authz_user""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/conf"" -type f -a -name ""security""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authz_host""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/conf"" -type f -a -name ""other-vhosts-access-log""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/access_compat""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.4,clear,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""alias""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.4,zcat,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""autoindex""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,df,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/conf"" -type f -a -name ""charset""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,ifconfig,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.4,mkdir,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,sed,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authz_host""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,disable,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"if { test ""$DPKG_HOOK_ACTION"" = add-architecture || test ""$DPKG_HOOK_ACTION"" = remove-architecture; } && test -x /usr/share/pkg-config-dpkghook; then /usr/share/pkg-config-dpkghook update; fi",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,stty,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,apt,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,cp,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/conf"" -type f -a -name ""serve-cgi-bin""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/conf/enabled_by_maint/localized-error-pages""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.4,ls,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,tar,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""negotiation""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,ls,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/status""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,rm -f /var/cache/apt/archives/*.deb /var/cache/apt/archives/partial/*.deb /var/cache/apt/*.bin || true,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,ln,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.4,apt,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""setenvif""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/dir""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,ifconfig,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/conf"" -type f -a -name ""serve-cgi-bin""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""authn_core""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/filter""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,cp,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.4,tac,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/filter""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,wget,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,dir,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/conf/enabled_by_maint/charset""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/autoindex""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,dirname,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""authz_user""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,stty,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/status""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/env""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authz_core""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/mpm_event""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/conf/enabled_by_maint/other-vhosts-access-log""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,passwd,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,mv,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authz_core""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/setenvif""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,env - sh -c '. /etc/apache2/envvars && env',security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""access_compat""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,find,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/env""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,getent,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,stat,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.4,rm -f /var/cache/apt/archives/*.deb /var/cache/apt/archives/partial/*.deb /var/cache/apt/*.bin || true,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,stty -a 2>/dev/null,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/conf"" -type f -a -name ""localized-error-pages""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/auth_basic""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,basename,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/site/enabled_by_admin/000-default""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/conf"" -type f -a -name ""security""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""auth_basic""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/site"" -type f -a -name ""000-default""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/mpm_event""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,readlink,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,disable,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,df,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,dpkg,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,sort,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""autoindex""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/setenvif""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,id,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/reqtimeout""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""filter""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/reqtimeout""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""deflate""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.4,gzip,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/conf/enabled_by_maint/charset""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/conf"" -type f -a -name ""localized-error-pages""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/deflate""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authn_file""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,clear,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,gpgv,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,sort,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""reqtimeout""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authn_core""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/authz_user""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,service,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,cmp,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,env,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.4,"if { test ""$DPKG_HOOK_ACTION"" = add-architecture || test ""$DPKG_HOOK_ACTION"" = remove-architecture; } && test -x /usr/share/pkg-config-dpkghook; then /usr/share/pkg-config-dpkghook update; fi",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,ls,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,ln,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/deflate""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,tar,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,mktemp,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,readlink,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,dir,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,enable,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/mime""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"find ""/var/lib/apache2/module"" -type f -a -name ""status""",security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,"touch ""/var/lib/apache2/module/enabled_by_maint/access_compat""",archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,sed,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,cat,security.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,env,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,wget,archive.ubuntu.com,2620:2d:4002:1::103
malicious,npm,@bughunter0007/packages-analytics,1.2.3,getent,security.ubuntu.com,2620:2d:4002:1::103
